   1,  65 
   1,  20 
   1,  81 
   1,  28 
   1,  34 
   1,  94 
   1,  91 
   1,  84 
   1,  53 
   1,  63 
   1,  16 
   1,  14 
   1,  47 
   1,  53 
   1,  51 
   1,  28 
   1,  98 
   1,  40 
   1,  72 
   1,  19 
   1,  85 
   1,  54 
   1,  25 
   1,  81 
   1,  60 
   1,  27 
   1,  77 
   1,  25 
   1,  1 
   1,  62 
   1,  1 
   1,  79 
   1,  38 
   1,  10 
   1,  12 
   1,  30 
   1,  80 
   1,  55 
   1,  26 
   1,  8 
   1,  66 
   1,  71 
   1,  50 
   1,  53 
   1,  98 
   1,  8 
   1,  9 
   1,  79 
   1,  90 
   1,  56 
   1,  3 
   1,  18 
   1,  27 
   1,  87 
   1,  32 
   1,  81 
   1,  100 
   1,  59 
   1,  17 
   1,  7 
   1,  20 
   1,  61 
   1,  4 
   1,  8 
   1,  50 
   1,  63 
   1,  46 
   1,  6 
   1,  32 
   1,  86 
   1,  49 
   1,  82 
   1,  32 
   1,  33 
   1,  4 
   1,  73 
   1,  75 
   1,  66 
   1,  47 
   1,  21 
   1,  4 
   1,  44 
   1,  34 
   1,  42 
   1,  83 
   1,  72 
   1,  77 
   1,  70 
   1,  87 
   1,  44 
   1,  100 
   1,  8 
   1,  89 
   1,  24 
   1,  79 
   1,  18 
   1,  21 
   1,  22 
   1,  58 
   1,  12 
   1,  68 
   1,  69 
   1,  52 
   1,  5 
   1,  23 
   1,  5 
   1,  81 
   1,  16 
   1,  20 
   1,  4 
   1,  100 
   1,  80 
   1,  84 
   1,  36 
   1,  21 
   1,  96 
   1,  54 
   1,  27 
   1,  7 
   1,  63 
   1,  53 
   1,  42 
   1,  58 
   1,  26 
   1,  18 
   1,  5 
   1,  45 
   1,  69 
   1,  94 
   1,  91 
   1,  28 
   1,  2 
   1,  80 
   1,  80 
   1,  78 
   1,  49 
   1,  38 
   1,  94 
   1,  93 
   1,  43 
   1,  4 
   1,  69 
   1,  81 
   1,  73 
   1,  99 
   1,  56 
   1,  28 
   1,  20 
   1,  19 
   1,  13 
   1,  70 
   1,  43 
   1,  90 
   1,  23 
   1,  43 
   1,  77 
   1,  61 
   1,  95 
   1,  98 
   1,  10 
   1,  82 
   1,  37 
   1,  20 
   1,  32 
   1,  67 
   1,  13 
   1,  32 
   1,  23 
   1,  99 
   1,  56 
   1,  90 
   1,  62 
   1,  25 
   1,  1 
   1,  79 
   1,  37 
   1,  99 
   1,  36 
   1,  53 
   1,  90 
   1,  47 
   1,  47 
   1,  49 
   1,  19 
   1,  18 
   1,  60 
   1,  50 
   1,  73 
   1,  92 
   1,  84 
   1,  90 
   1,  37 
   1,  33 
   1,  97 
   1,  26 
   1,  19 
   1,  74 
   1,  3 
   1,  1 
   1,  12 
   1,  74 
   1,  23 
   1,  63 
   1,  37 
   1,  90 
   1,  77 
   1,  29 
   1,  35 
   1,  75 
   1,  22 
   1,  21 
   1,  10 
   1,  39 
   1,  78 
   1,  46 
   1,  55 
   1,  41 
   1,  67 
   1,  33 
   1,  32 
   1,  52 
   1,  99 
   1,  85 
   1,  71 
   1,  15 
   1,  46 
   1,  1 
   1,  85 
   1,  71 
   1,  96 
   1,  74 
   1,  55 
   1,  1 
   1,  97 
   1,  75 
   1,  16 
   1,  70 
   1,  33 
   1,  16 
   1,  87 
   1,  33 
   1,  47 
   1,  31 
   1,  81 
   1,  88 
   1,  15 
   1,  46 
   1,  36 
   1,  2 
   1,  61 
   1,  43 
   1,  16 
   1,  25 
   1,  91 
   1,  32 
   1,  1 
   1,  7 
   1,  20 
   1,  77 
   1,  58 
   1,  32 
   1,  51 
   1,  5 
   1,  1 
   1,  66 
   1,  53 
   1,  6 
   1,  46 
   1,  99 
   1,  50 
   1,  86 
   1,  83 
   1,  80 
   1,  23 
   1,  78 
   1,  33 
   1,  66 
   1,  1 
   1,  11 
   1,  3 
   1,  68 
   1,  94 
   1,  81 
   1,  1 
   1,  72 
   1,  45 
   1,  27 
   1,  32 
   1,  72 
   1,  56 
   1,  50 
   1,  27 
   1,  61 
   1,  22 
   1,  1 
   1,  21 
   1,  3 
   1,  80 
   1,  14 
   1,  27 
   1,  96 
   1,  74 
   1,  44 
   1,  14 
   1,  15 
   1,  10 
   1,  93 
   1,  85 
   1,  54 
   1,  25 
   1,  24 
   1,  37 
   1,  32 
   1,  55 
   1,  53 
   1,  93 
   1,  83 
   1,  13 
   1,  5 
   1,  4 
   1,  49 
   1,  73 
   1,  71 
   1,  26 
   1,  99 
   1,  87 
   1,  80 
   1,  89 
   1,  28 
   1,  23 
   1,  68 
   1,  17 
   1,  17 
   1,  89 
   1,  38 
   1,  96 
   1,  47 
   1,  20 
   1,  52 
   1,  3 
   1,  87 
   1,  8 
   1,  5 
   1,  11 
   1,  64 
   1,  47 
   1,  52 
   1,  62 
   1,  97 
   1,  67 
   1,  57 
   1,  3 
   1,  46 
   1,  86 
   1,  13 
   1,  71 
   1,  26 
   1,  33 
   1,  93 
   1,  65 
   1,  16 
   1,  21 
   1,  95 
   1,  95 
   1,  4 
   1,  92 
   1,  29 
   1,  80 
   1,  2 
   1,  16 
   1,  25 
   1,  59 
   1,  58 
   1,  89 
   1,  77 
   1,  78 
   1,  53 
   1,  38 
   1,  77 
   1,  94 
   1,  93 
   1,  19 
   1,  82 
   1,  93 
   1,  24 
   1,  25 
   1,  58 
   1,  31 
   1,  85 
   1,  93 
   1,  67 
   1,  12 
   1,  26 
   1,  6 
   2,  100 
   1,  21 
   1,  41 
   1,  84 
   1,  64 
   1,  49 
   1,  42 
   1,  2 
   1,  75 
   1,  50 
   1,  63 
   1,  62 
   1,  9 
   1,  55 
   1,  52 
   1,  43 
   1,  55 
   1,  66 
   1,  10 
   1,  58 
   1,  8 
   1,  45 
   1,  72 
   1,  92 
   1,  25 
   1,  24 
   1,  91 
   1,  19 
   1,  79 
   1,  86 
   1,  18 
   1,  86 
   1,  52 
   1,  28 
   1,  15 
   1,  55 
   1,  26 
   1,  61 
   1,  22 
   1,  28 
   1,  86 
   1,  71 
   1,  23 
   2,  100 
   1,  78 
   1,  95 
   1,  13 
   1,  85 
   1,  71 
   1,  85 
   1,  98 
   1,  53 
   1,  57 
   1,  95 
   1,  93 
   1,  95 
   1,  59 
   1,  23 
   1,  40 
   1,  62 
   1,  83 
   1,  37 
   1,  29 
   1,  54 
   1,  80 
   1,  86 
   1,  52 
   1,  95 
   1,  25 
   1,  72 
   1,  89 
   1,  51 
   1,  88 
   1,  6 
   1,  15 
   1,  58 
   1,  5 
   1,  88 
   1,  67 
   1,  35 
   1,  90 
   1,  3 
   1,  85 
   1,  67 
   1,  4 
   1,  83 
   1,  30 
   1,  69 
   1,  19 
   1,  63 
   1,  47 
   1,  68 
   1,  83 
   0,  99 
   1,  55 
   1,  69 
   1,  17 
   1,  18 
   1,  59 
   1,  25 
   1,  34 
   1,  70 
   1,  11 
   1,  86 
   1,  6 
   1,  92 
   1,  11 
   1,  50 
   1,  26 
   1,  19 
   1,  43 
   1,  55 
   1,  62 
   1,  63 
   1,  33 
   1,  23 
   2,  100 
   1,  61 
   1,  19 
   1,  11 
   1,  19 
   1,  12 
   1,  73 
   1,  21 
   1,  4 
   1,  62 
   1,  88 
   1,  79 
   1,  46 
   1,  27 
   1,  63 
   1,  8 
   1,  26 
   1,  57 
   1,  67 
   1,  15 
   1,  90 
   1,  85 
   1,  40 
   1,  64 
   1,  56 
   1,  81 
   1,  41 
   1,  31 
   1,  94 
   1,  22 
   1,  71 
   1,  61 
   1,  13 
   1,  62 
   1,  58 
   1,  78 
   1,  21 
   1,  14 
   1,  16 
   1,  59 
   1,  77 
   1,  56 
   1,  72 
   1,  64 
   1,  3 
   1,  77 
   1,  72 
   1,  25 
   1,  60 
   1,  72 
   1,  70 
   1,  41 
   1,  47 
   1,  17 
   1,  36 
   1,  49 
   1,  79 
   1,  77 
   1,  93 
   1,  5 
   1,  90 
   1,  19 
   1,  19 
   1,  97 
   1,  56 
   1,  74 
   1,  13 
   1,  13 
   1,  42 
   1,  69 
   1,  20 
   1,  88 
   1,  30 
   1,  52 
   1,  75 
   1,  99 
   1,  63 
   1,  69 
   1,  20 
   1,  79 
   1,  84 
   1,  12 
   1,  34 
   1,  43 
   1,  78 
   1,  80 
   1,  31 
   1,  65 
   1,  17 
   1,  5 
   1,  14 
   1,  7 
   1,  62 
   0,  99 
   1,  60 
   1,  85 
   1,  52 
   1,  98 
   0,  99 
   1,  91 
   1,  81 
   1,  57 
   1,  43 
   1,  32 
   1,  19 
   1,  27 
   1,  73 
   1,  50 
   1,  65 
   1,  2 
   1,  91 
   1,  46 
   1,  8 
   1,  6 
   1,  12 
   1,  85 
   1,  68 
   1,  11 
   1,  52 
   1,  35 
   1,  31 
   1,  86 
   1,  13 
   1,  58 
   1,  89 
   1,  35 
   1,  11 
   1,  26 
   1,  78 
   1,  70 
   1,  69 
   1,  32 
   1,  80 
   1,  66 
   1,  2 
   1,  54 
   1,  19 
   1,  48 
   1,  90 
   1,  71 
   1,  96 
   1,  30 
   1,  14 
   1,  52 
   1,  92 
   1,  11 
   1,  65 
   1,  49 
   1,  76 
   1,  52 
   1,  62 
   1,  28 
   1,  9 
   1,  74 
   1,  32 
   1,  9 
   1,  47 
   1,  59 
   1,  66 
   1,  17 
   1,  37 
   1,  79 
   1,  22 
   1,  25 
   0,  99 
   1,  59 
   1,  81 
   1,  43 
   1,  99 
   1,  73 
   1,  50 
   1,  58 
   1,  63 
   1,  65 
   1,  15 
   1,  85 
   1,  17 
   1,  57 
   1,  95 
   1,  51 
   1,  43 
   1,  62 
   1,  15 
   1,  34 
   1,  10 
   1,  15 
   1,  76 
   1,  84 
   1,  29 
   1,  72 
   2,  100 
   1,  80 
   1,  50 
   1,  78 
   1,  60 
   1,  25 
   1,  60 
   1,  64 
   1,  2 
   1,  76 
   1,  8 
   1,  28 
   1,  45 
   1,  82 
   1,  85 
   1,  77 
   1,  51 
   1,  98 
   1,  38 
   1,  64 
   1,  6 
   1,  55 
   1,  84 
   1,  85 
   1,  50 
   1,  67 
   1,  75 
   1,  14 
   1,  78 
   1,  17 
   1,  55 
   1,  90 
   1,  3 
   1,  57 
   1,  39 
   1,  36 
   1,  89 
   1,  12 
   0,  99 
   1,  42 
   1,  34 
   1,  44 
   1,  81 
   1,  41 
   1,  56 
   1,  61 
   1,  80 
   1,  29 
   1,  35 
   1,  56 
   1,  98 
   1,  10 
   1,  43 
   1,  14 
   1,  20 
   1,  65 
   1,  82 
   1,  39 
   1,  90 
   1,  47 
   1,  90 
   1,  46 
   1,  36 
   1,  66 
   1,  68 
   1,  12 
   1,  15 
   1,  96 
   1,  17 
   1,  29 
   1,  92 
   1,  75 
   1,  20 
   1,  22 
   1,  83 
   1,  30 
   1,  16 
   1,  77 
   1,  43 
   1,  96 
   1,  86 
   1,  85 
   1,  66 
   1,  79 
   1,  68 
   1,  64 
   1,  49 
   1,  7 
   1,  96 
   1,  51 
   1,  50 
   1,  70 
   1,  12 
   1,  29 
   1,  91 
   1,  54 
   1,  86 
   1,  49 
   1,  3 
   1,  69 
   1,  67 
   1,  40 
   1,  74 
   1,  25 
   1,  29 
   1,  99 
   1,  15 
   1,  18 
   1,  50 
   1,  60 
   1,  58 
   1,  24 
   1,  75 
   1,  71 
   1,  82 
   1,  79 
   1,  97 
   1,  62 
   1,  4 
   1,  88 
   1,  96 
   1,  26 
   1,  28 
   1,  65 
   1,  80 
   0,  99 
   1,  79 
   1,  7 
   1,  45 
   1,  60 
   1,  48 
   1,  98 
   1,  92 
   1,  52 
   1,  90 
   1,  50 
   1,  82 
   1,  87 
   1,  84 
   1,  98 
   1,  89 
   1,  47 
   1,  68 
   1,  79 
   1,  99 
   1,  46 
   1,  90 
   1,  74 
   1,  56 
   1,  54 
   1,  87 
   1,  78 
   1,  99 
   1,  37 
   1,  81 
   1,  47 
   1,  3 
   1,  82 
   1,  50 
   1,  39 
   1,  71 
   1,  68 
   1,  47 
   1,  98 
   1,  54 
   1,  62 
   1,  84 
   1,  79 
   1,  4 
   1,  86 
   1,  9 
   1,  17 
   1,  76 
   1,  62 
   1,  66 
   1,  85 
   1,  62 
   1,  66 
   1,  17 
   1,  96 
   1,  89 
   1,  76 
   1,  24 
   2,  58 
   0,  99 
   1,  27 
   1,  67 
   1,  82 
   1,  37 
   1,  42 
   1,  60 
   1,  30 
   1,  67 
   1,  74 
   1,  2 
   1,  46 
   1,  56 
   1,  79 
   1,  8 
   1,  5 
   1,  91 
   1,  65 
   1,  84 
   1,  64 
   1,  91 
   1,  30 
   1,  81 
   1,  13 
   1,  27 
   1,  62 
   1,  94 
   1,  33 
   1,  85 
   1,  6 
   1,  12 
   1,  85 
   1,  85 
   1,  37 
   1,  45 
   1,  87 
   1,  24 
   1,  74 
   1,  73 
   1,  95 
   1,  81 
   1,  77 
   1,  40 
   1,  31 
   2,  77 
   1,  52 
   1,  18 
   1,  39 
   1,  34 
   1,  96 
   1,  29 
   1,  14 
   1,  40 
   1,  48 
   1,  87 
   1,  56 
   1,  24 
   1,  74 
   1,  95 
   1,  76 
   1,  52 
   0,  99 
   1,  45 
   1,  24 
   1,  5 
   1,  74 
   1,  34 
   1,  2 
   1,  7 
   1,  70 
   1,  71 
   1,  35 
   1,  57 
   1,  5 
   1,  35 
   1,  29 
   1,  96 
   1,  89 
   1,  46 
   1,  23 
   1,  12 
   1,  11 
   1,  15 
   2,  49 
   1,  69 
   1,  2 
   1,  68 
   1,  84 
   1,  88 
   1,  4 
   1,  24 
   1,  47 
   1,  11 
   1,  74 
   2,  100 
   1,  13 
   1,  16 
   1,  92 
   1,  7 
   1,  43 
   1,  12 
   1,  99 
   1,  85 
   1,  6 
   1,  68 
   1,  57 
   1,  92 
   1,  36 
   1,  67 
   1,  16 
   1,  70 
   1,  59 
   1,  54 
   1,  12 
   1,  80 
   1,  66 
   1,  21 
   1,  82 
   1,  29 
   1,  35 
   1,  95 
   1,  92 
   1,  85 
   1,  54 
   1,  64 
   1,  17 
   1,  15 
   1,  48 
   1,  54 
   1,  52 
   1,  29 
   1,  99 
   2,  41 
   1,  73 
   1,  20 
   1,  86 
   1,  55 
   1,  26 
   1,  82 
   1,  61 
   1,  28 
   1,  78 
   1,  26 
   1,  2 
   1,  63 
   1,  2 
   1,  80 
   1,  39 
   1,  11 
   1,  13 
   1,  31 
   1,  81 
   1,  56 
   1,  27 
   1,  9 
   1,  67 
   1,  72 
   1,  51 
   1,  54 
   1,  99 
   1,  9 
   1,  10 
   1,  80 
   1,  91 
   1,  57 
   1,  4 
   1,  19 
   1,  28 
   1,  88 
   1,  33 
   1,  82 
   0,  99 
   1,  60 
   2,  18 
   1,  8 
   1,  21 
   1,  62 
   1,  5 
   1,  9 
   1,  51 
   1,  64 
   1,  47 
   1,  7 
   1,  33 
   1,  87 
   1,  50 
   1,  83 
   1,  33 
   1,  34 
   1,  5 
   1,  74 
   1,  76 
   1,  67 
   1,  48 
   1,  22 
   1,  5 
   1,  45 
   1,  35 
   1,  43 
   1,  84 
   1,  73 
   1,  78 
   1,  71 
   1,  88 
   1,  45 
   0,  99 
   1,  9 
   1,  90 
   1,  25 
   1,  80 
   1,  19 
   1,  22 
   1,  23 
   1,  59 
   1,  13 
   1,  69 
   1,  70 
   1,  53 
   1,  6 
   1,  24 
   1,  6 
   1,  82 
   1,  17 
   1,  21 
   1,  5 
   0,  99 
   1,  81 
   1,  85 
   1,  37 
   1,  22 
   1,  97 
   1,  55 
   1,  28 
   1,  8 
   1,  64 
   1,  54 
   2,  43 
   1,  59 
   1,  27 
   1,  19 
   1,  6 
   1,  46 
   1,  70 
   1,  95 
   1,  92 
   1,  29 
   1,  3 
   1,  81 
   1,  81 
   1,  79 
   1,  50 
   1,  39 
   1,  95 
   1,  94 
   1,  44 
   2,  5 
   2,  70 
   1,  82 
   1,  74 
   2,  100 
   1,  57 
   2,  29 
   1,  21 
   1,  20 
   1,  14 
   1,  71 
   1,  44 
   1,  91 
   1,  24 
   1,  44 
   1,  78 
   1,  62 
   1,  96 
   1,  99 
   1,  11 
   2,  83 
   1,  38 
   1,  21 
   1,  33 
   1,  68 
   1,  14 
   1,  33 
   1,  24 
   2,  100 
   1,  57 
   1,  91 
   1,  63 
   1,  26 
   1,  2 
   2,  80 
   1,  38 
   2,  100 
   1,  37 
   1,  54 
   1,  91 
   1,  48 
   1,  48 
   2,  50 
   1,  20 
   1,  19 
   1,  61 
   1,  51 
   1,  74 
   2,  93 
   2,  85 
   1,  91 
   1,  38 
   1,  34 
   1,  98 
   2,  27 
   2,  20 
   1,  75 
   1,  4 
   1,  2 
   1,  13 
   1,  75 
   1,  24 
   1,  64 
   1,  38 
   1,  91 
   1,  78 
   2,  30 
   2,  36 
   1,  76 
   1,  23 
   1,  22 
   1,  11 
   1,  40 
   1,  79 
   1,  47 
   1,  56 
   2,  42 
   2,  68 
   1,  34 
   1,  33 
   1,  53 
   2,  100 
   1,  86 
   1,  72 
   1,  16 
   1,  47 
   1,  2 
   1,  86 
   2,  72 
   1,  97 
   1,  75 
   1,  56 
   1,  2 
   2,  98 
   2,  76 
   1,  17 
   1,  71 
   1,  34 
   1,  17 
   2,  88 
   1,  34 
   1,  48 
   1,  32 
   1,  82 
   1,  89 
   1,  16 
   1,  47 
   1,  37 
   2,  3 
   1,  62 
   2,  44 
   1,  17 
   1,  26 
   2,  92 
   1,  33 
   1,  2 
   2,  8 
   1,  21 
   2,  78 
   1,  59 
   1,  33 
   2,  52 
   2,  6 
   1,  2 
   1,  67 
   1,  54 
   2,  7 
   2,  47 
   2,  100 
   1,  51 
   1,  87 
   1,  84 
   1,  81 
   2,  24 
   1,  79 
   1,  34 
   1,  67 
   1,  2 
   1,  12 
   1,  4 
   2,  69 
   2,  95 
   1,  82 
   1,  2 
   1,  73 
   2,  46 
   1,  28 
   1,  33 
   2,  73 
   1,  57 
   2,  51 
   1,  28 
   1,  62 
   1,  23 
   2,  2 
   2,  22 
   2,  4 
   2,  81 
   1,  15 
   1,  28 
   1,  97 
   2,  75 
   1,  45 
   1,  15 
   2,  16 
   2,  11 
   1,  94 
   1,  86 
   1,  55 
   2,  26 
   2,  25 
   1,  38 
   2,  33 
   1,  56 
   2,  54 
   1,  94 
   1,  84 
